image_path,label
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2655.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_267.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2690.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2695.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2715.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2762.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2796.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_28.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2874.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2886.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2914.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2922.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2939.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_2978.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3019.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3021.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3030.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3031.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3052.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3065.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3071.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_309.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3098.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3121.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_313.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3148.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3158.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3215.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3325.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3331.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3354.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3387.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3400.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3404.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3420.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3481.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3499.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3516.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3578.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3649.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3720.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3727.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3744.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3781.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_38.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_381.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3810.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_382.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_385.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3855.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3870.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3889.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3896.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3899.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3966.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3979.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_3990.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4042.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4208.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4269.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4294.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4332.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_435.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4351.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4365.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_440.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4436.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4438.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4458.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4511.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4564.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4574.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4579.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4590.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4616.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4698.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4772.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4780.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_4798.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_50.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_516.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_518.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_564.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_572.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_593.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_622.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_626.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_664.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_665.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_668.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_676.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_697.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_698.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_725.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_749.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_754.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_757.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_80.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_806.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_810.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_82.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_845.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_866.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_874.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_919.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_935.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_940.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085782-Japanese_spaniel\n02085782_962.jpg,Japanese_spaniel
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10073.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10130.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10148.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10197.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10199.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10273.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10297.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10307.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10377.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10397.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10447.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10610.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10625.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10646.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10661.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_10719.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_11541.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1155.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_11653.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_11744.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1244.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1247.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_126.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1288.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_13013.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1325.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_13378.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_137.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1390.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_13944.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1424.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_14432.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_14595.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1515.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1549.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1556.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_16014.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_16188.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_16190.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_16331.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_16355.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_16565.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_16998.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_17059.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_17116.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1739.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_17631.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_1799.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_17990.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_18114.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_18640.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_19133.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_19558.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_19731.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_19805.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_20076.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_20102.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2020.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_20313.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_20610.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_21320.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2135.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2154.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2167.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2203.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_22127.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_22167.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_22439.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_22666.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2318.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_233.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_24178.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2422.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_24464.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2458.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2465.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2536.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2543.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_2573.jpg,Maltese_dog
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02085936-Maltese_dog\n02085936_25908.jpg,Maltese_dog
